This is a logfile generated by pires.obd.readerlat:0.0;long:0.0;alt:0.0;vehicleid:goluefs;readings:ODULE_VOLTAGE=NODATA; Long Term Fuel Trim Bank 1=-8.6%; Timeout=OK; Select Protocol AUTO=OK; AIR_INTAKE_TEMP=44C; VIN=9BWAB45U3FP512259; Line Feed Off=OK; DISTANCE_TRAVELED_MIL_ON=0km; FUEL_PRESSURE=NODATA; ENGINE_OIL_TEMP=NODATA; Short Term Fuel Trim Bank 1=-12.5%; ENGINE_RUNTIME=NODATA; THROTTLE_POS=22.0%; Reset OBD=ELM327v1.5; TROUBLE_CODES=; Echo Off=OK; ENGINE_LOAD=58.8%; AMBIENT_AIR_TEMP=...NODATA; ENGINE_RPM=1581RPM; INTAKE_MANIFOLD_PRESSURE=52kPa
TIME;LATITUDE;LONGITUDE;ALTITUDE;VEHICLE_ID;BAROMETRIC_PRESSURE;ENGINE_COOLANT_TEMP;FUEL_LEVEL;ENGINE_LOAD;AMBIENT_AIR_TEMP;ENGINE_RPM;INTAKE_MANIFOLD_PRESSURE;MAF;Term Fuel Trim Bank 1;FUEL_ECONOMY;Long Term Fuel Trim Bank 2;FUEL_TYPE;AIR_INTAKE_TEMP;FUEL_PRESSURE;SPEED;Short Term Fuel Trim Bank 2;Short Term Fuel Trim Bank 1;ENGINE_RUNTIME;THROTTLE_POS;DTC_NUMBER;TROUBLE_CODES;TIMING_ADVANCE;EQUIV_RATIO
1503530987539;-12.376414696446034;-38.80352879549295;222.43784046520068;goluefs;null;83C;null;75.7%;null;2068RPM;75kPa;null;null;null;null;null;33C;NODATA;75km/h;null;13.3%;NODATA;23.5%;null;;null;null
1503530992554;-12.376012155866977;-38.80441613206312;223.38380985371722;goluefs;null;83C;null;65.9%;null;2096RPM;61kPa;null;null;null;null;null;33C;NODATA;75km/h;null;6.2%;NODATA;23.5%;null;;null;null
1503530997586;-12.375446382146386;-38.80522951527075;224.45074388970676;goluefs;null;83C;null;71.0%;null;2269RPM;68kPa;null;null;null;null;null;32C;NODATA;82km/h;null;10.2%;NODATA;23.5%;null;;null;null
1503531002622;-12.374827326418872;-38.80603723633813;226.3481089323961;goluefs;null;83C;null;64.7%;null;2354RPM;71kPa;null;null;null;null;null;32C;NODATA;85km/h;null;-7.8%;NODATA;24.3%;null;;null;null
1503531007661;-12.374164378176157;-38.80688943802804;227.69407187874006;goluefs;null;83C;null;17.6%;null;2394RPM;57kPa;null;null;null;null;null;31C;NODATA;86km/h;null;-18.0%;NODATA;22.0%;null;;null;null
1503531012679;-12.373499038712785;-38.807751580411185;227.50290123697064;goluefs;null;83C;null;44.7%;null;2424RPM;44kPa;null;null;null;null;null;32C;NODATA;87km/h;null;10.2%;NODATA;22.0%;null;;null;null
1503531017702;-12.372828357550047;-38.80859448506043;226.82429315663245;goluefs;null;83C;null;47.8%;null;2444RPM;34kPa;null;null;null;null;null;32C;NODATA;87km/h;null;-19.5%;NODATA;20.0%;null;;null;null
1503531022724;-12.372149029410377;-38.809477672600636;226.62984602336155;goluefs;null;83C;null;37.6%;null;2450RPM;19kPa;null;null;null;null;null;32C;NODATA;87km/h;null;-7.0%;NODATA;18.8%;null;;null;null
1503531027752;-12.371489160534974;-38.81037046563444;227.45159600039847;goluefs;null;83C;null;40.8%;null;2436RPM;22kPa;null;null;null;null;null;32C;NODATA;87km/h;null;-17.2%;NODATA;18.4%;null;;null;null
1503531032773;-12.370829609260612;-38.81124426873958;226.73661129518857;goluefs;null;83C;null;28.6%;null;2423RPM;40kPa;null;null;null;null;null;33C;NODATA;87km/h;null;-13.3%;NODATA;19.6%;null;;null;null
1503531037798;-12.37015510540042;-38.81211378550549;224.79662011043132;goluefs;null;83C;null;45.9%;null;2516RPM;26kPa;null;null;null;null;null;33C;NODATA;90km/h;null;-2.3%;NODATA;23.5%;null;;null;null
1503531042816;-12.36945771949144;-38.81300312690824;223.97450852378188;goluefs;null;83C;null;13.7%;null;2492RPM;19kPa;null;null;null;null;null;32C;NODATA;88km/h;null;15.6%;NODATA;15.7%;null;;null;null
1503531047842;-12.368801647826354;-38.813891542357226;225.33656533090186;goluefs;null;83C;null;25.9%;null;2395RPM;19kPa;null;null;null;null;null;33C;NODATA;84km/h;null;-25.0%;NODATA;16.1%;null;;null;null
1503531052871;-12.368170623074032;-38.81474933579388;227.4633381776908;goluefs;null;82C;null;37.6%;null;2292RPM;49kPa;null;null;null;null;null;33C;NODATA;82km/h;null;1.6%;NODATA;21.2%;null;;null;null
1503531057885;-12.367523587050556;-38.815609298325555;228.685422084354;goluefs;null;82C;null;49.8%;null;2409RPM;20kPa;null;null;null;null;null;33C;NODATA;86km/h;null;-5.5%;NODATA;20.4%;null;;null;null
1503531062897;-12.366888101677194;-38.816489660121064;225.98404525311113;goluefs;null;82C;null;16.9%;null;2457RPM;36kPa;null;null;null;null;null;33C;NODATA;87km/h;null;-8.6%;NODATA;20.4%;null;;null;null
1503531067908;-12.366217026504568;-38.81738353450889;222.8732304427592;goluefs;null;82C;null;34.9%;null;2554RPM;53kPa;null;null;null;null;null;33C;NODATA;92km/h;null;3.9%;NODATA;23.5%;null;;null;null
1503531072920;-12.365487765166929;-38.81832902033562;218.84450780766986;goluefs;null;82C;null;38.8%;null;2713RPM;19kPa;null;null;null;null;null;33C;NODATA;98km/h;null;-17.2%;NODATA;16.1%;null;;null;null
1503531077957;-12.364737356530831;-38.81933830663645;215.22234416219206;goluefs;null;82C;null;15.7%;null;2738RPM;48kPa;null;null;null;null;null;33C;NODATA;99km/h;null;-10.2%;NODATA;21.2%;null;;null;null
1503531082978;-12.3639775406237;-38.820330872386194;212.03213458549106;goluefs;null;82C;null;63.9%;null;2797RPM;60kPa;null;null;null;null;null;33C;NODATA;101km/h;null;1.6%;NODATA;24.7%;null;;null;null
1503531087993;-12.363178067673232;-38.82131507155985;208.36896842281504;goluefs;null;82C;null;24.7%;null;2841RPM;66kPa;null;null;null;null;null;32C;NODATA;101km/h;null;7.0%;NODATA;23.9%;null;;null;null
1503531093008;-12.36238624554864;-38.822302549527315;206.22401007742735;goluefs;null;81C;null;46.7%;null;2802RPM;53kPa;null;null;null;null;null;32C;NODATA;100km/h;null;0.0%;NODATA;23.5%;null;;null;null
1503531098042;-12.36163164816651;-38.82328919369648;208.86771384009083;goluefs;null;81C;null;36.9%;null;2687RPM;19kPa;null;null;null;null;null;32C;NODATA;95km/h;null;-16.4%;NODATA;15.7%;null;;null;null
1503531103055;-12.360914414936381;-38.82421109807442;208.9320355381392;goluefs;null;81C;null;14.9%;null;2539RPM;22kPa;null;null;null;null;null;33C;NODATA;90km/h;null;17.2%;NODATA;20.8%;null;;null;null
1503531108077;-12.360236699993143;-38.82511236929944;208.27972637708706;goluefs;null;81C;null;14.9%;null;2487RPM;38kPa;null;null;null;null;null;33C;NODATA;89km/h;null;-7.8%;NODATA;20.0%;null;;null;null
1503531113093;-12.359563690620927;-38.82599475066145;207.75022698325398;goluefs;null;81C;null;18.8%;null;2461RPM;19kPa;null;null;null;null;null;33C;NODATA;89km/h;null;-3.1%;NODATA;16.5%;null;;null;null
1503531118111;-12.358831892580314;-38.82683215672661;207.40750360875066;goluefs;null;80C;null;13.7%;null;2494RPM;20kPa;null;null;null;null;null;34C;NODATA;89km/h;null;0.0%;NODATA;16.5%;null;;null;null
1503531123124;-12.357980153070642;-38.82762011473382;205.0847914786466;goluefs;null;80C;null;15.7%;null;2499RPM;19kPa;null;null;null;null;null;34C;NODATA;90km/h;null;-26.6%;NODATA;16.9%;null;;null;null
1503531128145;-12.357104876628107;-38.828403610175194;202.2002288048143;goluefs;null;80C;null;15.7%;null;2534RPM;19kPa;null;null;null;null;null;34C;NODATA;91km/h;null;0.0%;NODATA;16.9%;null;;null;null
1503531133166;-12.356263349328023;-38.829179060051956;197.26021578898343;goluefs;null;80C;null;15.7%;null;2574RPM;23kPa;null;null;null;null;null;34C;NODATA;91km/h;null;31.2%;NODATA;16.9%;null;;null;null
1503531138185;-12.355428145891088;-38.82995554122968;190.29424977745637;goluefs;null;80C;null;31.0%;null;2613RPM;36kPa;null;null;null;null;null;34C;NODATA;94km/h;null;-10.9%;NODATA;20.4%;null;;null;null
1503531143223;-12.354571884061414;-38.83071664334604;184.02010500240388;goluefs;null;80C;null;24.7%;null;2588RPM;29kPa;null;null;null;null;null;34C;NODATA;93km/h;null;-12.5%;NODATA;18.8%;null;;null;null
1503531148262;-12.35368851117248;-38.831501461923125;181.03898263375356;goluefs;null;80C;null;32.9%;null;2582RPM;34kPa;null;null;null;null;null;34C;NODATA;93km/h;null;7.0%;NODATA;20.4%;null;;null;null
1503531153280;-12.352788855877423;-38.832305323112195;176.05478138312742;goluefs;null;80C;null;15.7%;null;2580RPM;20kPa;null;null;null;null;null;34C;NODATA;91km/h;null;13.3%;NODATA;16.5%;null;;null;null
1503531158296;-12.351990709858613;-38.83302690863674;173.02922280092494;goluefs;null;80C;null;16.9%;null;2467RPM;38kPa;null;null;null;null;null;34C;NODATA;87km/h;null;48.4%;NODATA;17.6%;null;;null;null
1503531163338;-12.351165172221375;-38.83376814786777;172.6709112652073;goluefs;null;80C;null;51.8%;null;2395RPM;53kPa;null;null;null;null;null;33C;NODATA;86km/h;null;-20.3%;NODATA;21.2%;null;;null;null
1503531168357;-12.350352696464103;-38.83448563182683;171.77014384282796;goluefs;null;81C;null;71.8%;null;2413RPM;42kPa;null;null;null;null;null;33C;NODATA;87km/h;null;2.3%;NODATA;21.6%;null;;null;null
1503531173374;-12.349554371645505;-38.83519559945962;173.26680864962537;goluefs;null;81C;null;63.9%;null;2433RPM;43kPa;null;null;null;null;null;33C;NODATA;87km/h;null;9.4%;NODATA;22.4%;null;;null;null
1503531178412;-12.348731191155352;-38.83591919725301;175.38126834839562;goluefs;null;81C;null;51.8%;null;2473RPM;79kPa;null;null;null;null;null;32C;NODATA;89km/h;null;5.5%;NODATA;27.5%;null;;null;null
1503531183427;-12.347905857077231;-38.83666349827891;176.1413883492175;goluefs;null;82C;null;60.8%;null;2518RPM;60kPa;null;null;null;null;null;32C;NODATA;90km/h;null;11.7%;NODATA;24.7%;null;;null;null
1503531188457;-12.34706076536245;-38.83742030597975;177.70305443020953;goluefs;null;82C;null;77.6%;null;2476RPM;52kPa;null;null;null;null;null;31C;NODATA;89km/h;null;0.8%;NODATA;26.3%;null;;null;null
1503531193497;-12.346240978256821;-38.83815007001197;183.17142412380224;goluefs;null;83C;null;58.8%;null;2445RPM;37kPa;null;null;null;null;null;31C;NODATA;86km/h;null;1.6%;NODATA;21.6%;null;;null;null
1503531198515;-12.34548749651972;-38.83887098211588;190.21090972536695;goluefs;null;83C;null;20.0%;null;2261RPM;63kPa;null;null;null;null;null;32C;NODATA;78km/h;null;-7.0%;NODATA;21.6%;null;;null;null
1503531203533;-12.344800876577287;-38.83961328843029;195.41575493995532;goluefs;null;84C;null;86.7%;null;2282RPM;66kPa;null;null;null;null;null;31C;NODATA;82km/h;null;-0.8%;NODATA;29.8%;null;;null;null
1503531208551;-12.344181252674908;-38.84042776497163;199.5041582348738;goluefs;null;84C;null;16.9%;null;2276RPM;68kPa;null;null;null;null;null;31C;NODATA;80km/h;null;-4.7%;NODATA;24.3%;null;;null;null
1503531213572;-12.343567647687415;-38.841232350863876;203.11082924395126;goluefs;null;84C;null;36.9%;null;2229RPM;54kPa;null;null;null;null;null;31C;NODATA;80km/h;null;-14.8%;NODATA;18.4%;null;;null;null
1503531218608;-12.34295428736166;-38.84204444654366;206.49740516883668;goluefs;null;84C;null;62.7%;null;2262RPM;54kPa;null;null;null;null;null;32C;NODATA;82km/h;null;1.6%;NODATA;25.5%;null;;null;null
1503531223628;-12.34232560432986;-38.842868140543295;207.14485839728013;goluefs;null;84C;null;57.6%;null;2300RPM;51kPa;null;null;null;null;null;32C;NODATA;82km/h;null;-3.9%;NODATA;21.2%;null;;null;null
1503531228690;-12.341108540082955;-38.84451447182903;212.22175187115195;goluefs;null;84C;null;62.7%;null;2282RPM;62kPa;null;null;null;null;null;32C;NODATA;82km/h;null;-3.9%;NODATA;22.4%;null;;null;null
1503531233710;-12.340531956870388;-38.8452927606564;215.1198685799356;goluefs;null;84C;null;28.6%;null;2206RPM;38kPa;null;null;null;null;null;31C;NODATA;78km/h;null;15.6%;NODATA;22.4%;null;;null;null
1503531238724;-12.339953249211554;-38.84600118848175;217.24173736703676;goluefs;null;84C;null;23.9%;null;2083RPM;55kPa;null;null;null;null;null;32C;NODATA;73km/h;null;-23.4%;NODATA;18.4%;null;;null;null
1503531243739;-12.339286395796398;-38.846627768029144;216.18085354460513;goluefs;null;84C;null;33.7%;null;1964RPM;60kPa;null;null;null;null;null;32C;NODATA;70km/h;null;-8.6%;NODATA;19.6%;null;;null;null
1503531248750;-12.338705983287648;-38.847354716492674;214.91957602828677;goluefs;null;84C;null;65.9%;null;2010RPM;71kPa;null;null;null;null;null;32C;NODATA;73km/h;null;18.0%;NODATA;25.5%;null;;null;null
1503531253768;-12.338150746318767;-38.848108553235924;216.44631998389372;goluefs;null;83C;null;29.8%;null;2137RPM;49kPa;null;null;null;null;null;31C;NODATA;77km/h;null;-12.5%;NODATA;21.2%;null;;null;null
1503531258784;-12.337606260147497;-38.84885057369132;219.19276475688656;goluefs;null;84C;null;15.7%;null;2111RPM;20kPa;null;null;null;null;null;32C;NODATA;75km/h;null;7.8%;NODATA;15.7%;null;;null;null
1503531263801;-12.337179695674637;-38.849625611812634;218.47185861355905;goluefs;null;83C;null;17.6%;null;1953RPM;22kPa;null;null;null;null;null;33C;NODATA;68km/h;null;0.0%;NODATA;15.7%;null;;null;null
1503531268818;-12.336704376550859;-38.8503804344095;218.1000832809077;goluefs;null;83C;null;17.6%;null;1968RPM;37kPa;null;null;null;null;null;33C;NODATA;71km/h;null;-13.3%;NODATA;18.4%;null;;null;null
1503531273844;-12.336124412781677;-38.85112354374816;214.96401975226064;goluefs;null;83C;null;33.7%;null;1972RPM;59kPa;null;null;null;null;null;33C;NODATA;72km/h;null;3.1%;NODATA;22.0%;null;;null;null
1503531278859;-12.335474346401563;-38.85199065874119;213.72117431983636;goluefs;null;83C;null;71.0%;null;2311RPM;80kPa;null;null;null;null;null;32C;NODATA;85km/h;null;-0.8%;NODATA;28.2%;null;;null;null
1503531283890;-12.334799023158789;-38.852895576881224;215.17625814611836;goluefs;null;83C;null;71.0%;null;2502RPM;82kPa;null;null;null;null;null;31C;NODATA;90km/h;null;-8.6%;NODATA;29.0%;null;;null;null
1503531288904;-12.334137345503185;-38.853779005677104;219.02800900815924;goluefs;null;83C;null;14.9%;null;2467RPM;62kPa;null;null;null;null;null;31C;NODATA;87km/h;null;-14.1%;NODATA;22.7%;null;;null;null
1503531293916;-12.33344376950115;-38.85465842692787;220.10313368065056;goluefs;null;83C;null;62.0%;null;2426RPM;65kPa;null;null;null;null;null;31C;NODATA;88km/h;null;8.6%;NODATA;23.9%;null;;null;null
1503531298928;-12.33276383184307;-38.85556971864133;220.65079350711883;goluefs;null;83C;null;34.9%;null;2507RPM;46kPa;null;null;null;null;null;31C;NODATA;90km/h;null;4.7%;NODATA;22.7%;null;;null;null
1503531303945;-12.332084640379632;-38.85646634979554;220.64331860736849;goluefs;null;82C;null;37.6%;null;2529RPM;41kPa;null;null;null;null;null;31C;NODATA;90km/h;null;-11.7%;NODATA;19.6%;null;;null;null
1503531308963;-12.331410882476119;-38.8573447778765;220.27539590356537;goluefs;null;82C;null;34.9%;null;2453RPM;37kPa;null;null;null;null;null;32C;NODATA;87km/h;null;-26.6%;NODATA;18.4%;null;;null;null
1503531313974;-12.330757131968385;-38.85821646145215;219.186700969589;goluefs;null;82C;null;40.8%;null;2434RPM;46kPa;null;null;null;null;null;32C;NODATA;87km/h;null;-7.8%;NODATA;20.8%;null;;null;null
1503531318984;-12.33012164047542;-38.85903985035953;218.58311936819493;goluefs;null;82C;null;15.7%;null;2318RPM;46kPa;null;null;null;null;null;32C;NODATA;82km/h;null;20.3%;NODATA;19.2%;null;;null;null
1503531324017;-12.329465148629664;-38.85989015419823;218.86708023639028;goluefs;null;82C;null;45.9%;null;2364RPM;37kPa;null;null;null;null;null;32C;NODATA;87km/h;null;0.8%;NODATA;24.3%;null;;null;null
1503531329073;-12.328801080368432;-38.8607642897169;215.42678608932974;goluefs;null;82C;null;14.9%;null;2411RPM;28kPa;null;null;null;null;null;32C;NODATA;86km/h;null;-13.3%;NODATA;18.8%;null;;null;null
1503531334093;-12.328144703924671;-38.86165346331666;211.96470740441129;goluefs;null;82C;null;14.9%;null;2446RPM;19kPa;null;null;null;null;null;33C;NODATA;88km/h;null;10.2%;NODATA;16.5%;null;;null;null
1503531339114;-12.32746945057155;-38.86256505705956;206.24561795942788;goluefs;null;81C;null;20.8%;null;2480RPM;40kPa;null;null;null;null;null;33C;NODATA;89km/h;null;-0.8%;NODATA;20.8%;null;;null;null
1503531344167;-12.326779123612988;-38.863476002760855;202.40335007003563;goluefs;null;81C;null;20.8%;null;2550RPM;19kPa;null;null;null;null;null;33C;NODATA;91km/h;null;-4.7%;NODATA;16.5%;null;;null;null
1503531349179;-12.326093039486354;-38.86435425363946;202.8568101030768;goluefs;null;81C;null;37.6%;null;2512RPM;34kPa;null;null;null;null;null;33C;NODATA;89km/h;null;4.7%;NODATA;22.0%;null;;null;null
1503531354195;-12.32543697392348;-38.86522450411449;203.0646387054872;goluefs;null;81C;null;31.8%;null;2386RPM;44kPa;null;null;null;null;null;33C;NODATA;86km/h;null;-7.0%;NODATA;21.2%;null;;null;null
1503531359217;-12.32479386716032;-38.86609798409107;204.1364799754919;goluefs;null;80C;null;36.9%;null;2384RPM;26kPa;null;null;null;null;null;33C;NODATA;85km/h;null;-10.2%;NODATA;16.5%;null;;null;null
1503531364243;-12.324140324413388;-38.86697621765627;202.19235300417077;goluefs;null;81C;null;54.9%;null;2428RPM;49kPa;null;null;null;null;null;33C;NODATA;87km/h;null;0.8%;NODATA;23.9%;null;;null;null
1503531369270;-12.323483866767868;-38.867856818747924;201.00432865851323;goluefs;null;81C;null;45.9%;null;2454RPM;57kPa;null;null;null;null;null;33C;NODATA;88km/h;null;3.1%;NODATA;22.7%;null;;null;null
1503531374287;-12.322823041160538;-38.868689095625555;204.14104776762582;goluefs;null;81C;null;37.6%;null;2363RPM;77kPa;null;null;null;null;null;32C;NODATA;85km/h;null;6.2%;NODATA;25.1%;null;;null;null
1503531379315;-12.32219087693767;-38.86944582166094;205.01863071415696;goluefs;null;81C;null;13.7%;null;2288RPM;51kPa;null;null;null;null;null;32C;NODATA;80km/h;null;-3.1%;NODATA;21.6%;null;;null;null
1503531384334;-12.32169991061733;-38.870074374995845;208.1950749637751;goluefs;null;81C;null;16.9%;null;1969RPM;21kPa;null;null;null;null;null;32C;NODATA;64km/h;null;0.0%;NODATA;15.7%;null;;null;null
1503531389364;-12.32133794288605;-38.87057756234981;212.387496909266;goluefs;null;82C;null;16.9%;null;1398RPM;22kPa;null;null;null;null;null;33C;NODATA;48km/h;null;38.3%;NODATA;14.9%;null;;null;null
1503531394387;-12.320969107631992;-38.8710754754329;216.7010555572744;goluefs;null;82C;null;58.8%;null;1687RPM;47kPa;null;null;null;null;null;33C;NODATA;48km/h;null;22.7%;NODATA;20.8%;null;;null;null
1503531399408;-12.320557956128946;-38.87161083529865;219.4143149289088;goluefs;null;82C;null;60.0%;null;1823RPM;68kPa;null;null;null;null;null;32C;NODATA;53km/h;null;-3.9%;NODATA;22.0%;null;;null;null
1503531404428;-12.319988892296625;-38.872114749034075;220.57591201730432;goluefs;null;82C;null;60.0%;null;2005RPM;67kPa;null;null;null;null;null;32C;NODATA;58km/h;null;4.7%;NODATA;22.7%;null;;null;null
1503531409442;-12.319330429058382;-38.87263427631799;220.1788810575552;goluefs;null;83C;null;60.8%;null;2303RPM;74kPa;null;null;null;null;null;31C;NODATA;68km/h;null;7.8%;NODATA;25.1%;null;;null;null
1503531414456;-12.318768505902739;-38.873317243029824;218.50546069806865;goluefs;null;83C;null;55.7%;null;1978RPM;46kPa;null;null;null;null;null;32C;NODATA;71km/h;null;-13.3%;NODATA;21.2%;null;;null;null
1503531419490;-12.318304856638312;-38.8741094576474;220.44062099464375;goluefs;null;84C;null;16.9%;null;1998RPM;32kPa;null;null;null;null;null;31C;NODATA;71km/h;null;-8.6%;NODATA;16.5%;null;;null;null
1503531424513;-12.317960590557558;-38.87500891253812;221.83297008545728;goluefs;null;84C;null;64.7%;null;2059RPM;57kPa;null;null;null;null;null;32C;NODATA;75km/h;null;7.0%;NODATA;25.1%;null;;null;null
1503531429536;-12.31741143030471;-38.875801295745646;220.52114049511573;goluefs;null;84C;null;47.8%;null;2154RPM;70kPa;null;null;null;null;null;32C;NODATA;78km/h;null;8.6%;NODATA;23.9%;null;;null;null
1503531434554;-12.316828276603182;-38.876615855122026;221.42546477750477;goluefs;null;84C;null;46.7%;null;2277RPM;18kPa;null;null;null;null;null;32C;NODATA;81km/h;null;-1.6%;NODATA;16.1%;null;;null;null
1503531439567;-12.31629397420415;-38.87734294998209;222.2122595313455;goluefs;null;84C;null;16.9%;null;1969RPM;21kPa;null;null;null;null;null;32C;NODATA;69km/h;null;5.5%;NODATA;16.5%;null;;null;null
1503531444586;-12.315688149024973;-38.87812466064269;222.1494948323267;goluefs;null;83C;null;80.8%;null;2162RPM;59kPa;null;null;null;null;null;32C;NODATA;79km/h;null;-3.9%;NODATA;27.8%;null;;null;null
1503531449611;-12.315050186311185;-38.87895840467146;222.16291577252986;goluefs;null;83C;null;71.0%;null;2303RPM;27kPa;null;null;null;null;null;31C;NODATA;83km/h;null;-2.3%;NODATA;22.7%;null;;null;null
1503531454637;-12.31439253333634;-38.87979716617721;220.75243087617628;goluefs;null;83C;null;36.9%;null;2367RPM;44kPa;null;null;null;null;null;31C;NODATA;84km/h;null;14.8%;NODATA;22.4%;null;;null;null
1503531459665;-12.313750400072857;-38.88064024335113;220.7489395773996;goluefs;null;83C;null;44.7%;null;2369RPM;49kPa;null;null;null;null;null;32C;NODATA;85km/h;null;14.8%;NODATA;22.0%;null;;null;null
1503531464699;-12.313121212182118;-38.88151212003693;223.29632841155444;goluefs;null;83C;null;29.8%;null;2367RPM;37kPa;null;null;null;null;null;32C;NODATA;84km/h;null;-2.3%;NODATA;20.8%;null;;null;null
1503531469714;-12.312489584672816;-38.882330967491356;223.04504867273988;goluefs;null;82C;null;14.9%;null;2310RPM;44kPa;null;null;null;null;null;32C;NODATA;82km/h;null;-0.8%;NODATA;20.0%;null;;null;null
1503531474729;-12.311867017647643;-38.88314628091198;223.8898184590884;goluefs;null;82C;null;40.8%;null;2311RPM;29kPa;null;null;null;null;null;32C;NODATA;82km/h;null;-6.2%;NODATA;16.1%;null;;null;null
1503531479740;-12.311251033282133;-38.883947601180914;223.2803170251769;goluefs;null;82C;null;35.7%;null;2226RPM;39kPa;null;null;null;null;null;32C;NODATA;80km/h;null;-19.5%;NODATA;20.4%;null;;null;null
1503531484765;-12.31064160644406;-38.88474305221333;222.22220596670252;goluefs;null;82C;null;52.9%;null;2236RPM;68kPa;null;null;null;null;null;32C;NODATA;81km/h;null;0.0%;NODATA;24.3%;null;;null;null
1503531489776;-12.310020978474718;-38.88557747610271;224.0189534918079;goluefs;null;81C;null;42.7%;null;2278RPM;57kPa;null;null;null;null;null;32C;NODATA;82km/h;null;2.3%;NODATA;21.6%;null;;null;null
1503531494788;-12.309409495109573;-38.88641790998047;226.11297818372844;goluefs;null;81C;null;29.8%;null;2309RPM;42kPa;null;null;null;null;null;32C;NODATA;82km/h;null;-10.2%;NODATA;20.4%;null;;null;null
1503531499808;-12.30878560758175;-38.887220555710634;227.0938863066584;goluefs;null;81C;null;28.6%;null;2265RPM;41kPa;null;null;null;null;null;32C;NODATA;81km/h;null;1.6%;NODATA;20.0%;null;;null;null
1503531504833;-12.308176433093523;-38.88800521506475;225.63765704197402;goluefs;null;81C;null;32.9%;null;2203RPM;19kPa;null;null;null;null;null;32C;NODATA;78km/h;null;-20.3%;NODATA;16.9%;null;;null;null
1503531509869;-12.307594105307498;-38.88878736996439;226.4427150248457;goluefs;null;81C;null;42.0%;null;2165RPM;49kPa;null;null;null;null;null;33C;NODATA;78km/h;null;11.7%;NODATA;21.6%;null;;null;null
1503531514891;-12.307012832910821;-38.889560698645866;226.0155225551409;goluefs;null;81C;null;26.7%;null;2162RPM;21kPa;null;null;null;null;null;33C;NODATA;77km/h;null;0.8%;NODATA;19.6%;null;;null;null
1503531519907;-12.3064446291572;-38.89033411905335;227.43358486078802;goluefs;null;81C;null;40.0%;null;2095RPM;54kPa;null;null;null;null;null;33C;NODATA;75km/h;null;3.1%;NODATA;22.0%;null;;null;null
1503531524927;-12.305857448330357;-38.89111322021317;228.61717113605644;goluefs;null;81C;null;13.7%;null;2177RPM;38kPa;null;null;null;null;null;32C;NODATA;77km/h;null;3.1%;NODATA;19.2%;null;;null;null
1503531529943;-12.305281633553404;-38.891868204332724;228.7422796789156;goluefs;null;81C;null;34.9%;null;2090RPM;43kPa;null;null;null;null;null;33C;NODATA;74km/h;null;-21.1%;NODATA;20.0%;null;;null;null
1503531534958;-12.304705582666282;-38.892598577883696;227.49043446844158;goluefs;null;81C;null;40.8%;null;2088RPM;49kPa;null;null;null;null;null;33C;NODATA;74km/h;null;-11.7%;NODATA;15.7%;null;;null;null
1503531540026;-12.304151611956144;-38.8933371694659;229.42475875321867;goluefs;null;81C;null;31.0%;null;2048RPM;44kPa;null;null;null;null;null;33C;NODATA;73km/h;null;7.8%;NODATA;20.0%;null;;null;null
1503531545047;-12.303616755470884;-38.89405947835397;231.8880304938146;goluefs;null;81C;null;15.7%;null;2020RPM;21kPa;null;null;null;null;null;33C;NODATA;71km/h;null;0.0%;NODATA;15.7%;null;;null;null
1503531550060;-12.303127572908542;-38.89468030222873;230.5097291896153;goluefs;null;81C;null;22.0%;null;1827RPM;33kPa;null;null;null;null;null;33C;NODATA;65km/h;null;35.2%;NODATA;18.0%;null;;null;null
1503531555077;-12.302746163137012;-38.89514315236138;227.59599946388707;goluefs;null;81C;null;18.8%;null;1337RPM;21kPa;null;null;null;null;null;33C;NODATA;47km/h;null;36.7%;NODATA;14.1%;null;;null;null
1503531560089;-12.3024016546789;-38.89556741906525;225.21647425679353;goluefs;null;82C;null;16.9%;null;1213RPM;24kPa;null;null;null;null;null;34C;NODATA;43km/h;null;46.9%;NODATA;13.3%;null;;null;null
1503531565126;-12.302059051655146;-38.89602815593612;224.3688320860971;goluefs;null;82C;null;23.9%;null;1221RPM;38kPa;null;null;null;null;null;34C;NODATA;45km/h;null;3.1%;NODATA;14.1%;null;;null;null
1503531570140;-12.30166890683489;-38.896553014714016;225.74374373443783;goluefs;null;82C;null;27.8%;null;1433RPM;55kPa;null;null;null;null;null;34C;NODATA;53km/h;null;-25.8%;NODATA;18.4%;null;;null;null
1503531575171;-12.301225993748684;-38.897121460369895;225.3188868016361;goluefs;null;82C;null;37.6%;null;1596RPM;21kPa;null;null;null;null;null;34C;NODATA;57km/h;null;-6.2%;NODATA;15.3%;null;;null;null
1503531580197;-12.300650444576869;-38.897665873495825;218.52464319483357;goluefs;null;82C;null;25.9%;null;1633RPM;22kPa;null;null;null;null;null;34C;NODATA;59km/h;null;40.6%;NODATA;18.0%;null;;null;null
1503531585227;-12.3001289061318;-38.89825146377791;215.9679723531226;goluefs;null;82C;null;20.8%;null;1791RPM;51kPa;null;null;null;null;null;34C;NODATA;65km/h;null;-30.5%;NODATA;20.0%;null;;null;null
1503531590245;-12.299590381985066;-38.89897569735508;218.02156617352;goluefs;null;82C;null;67.8%;null;1986RPM;62kPa;null;null;null;null;null;33C;NODATA;72km/h;null;6.2%;NODATA;24.7%;null;;null;null
